start_date,end_date,duration,consent,condition,condition_for,condition_rol,timeEvent_forVic,moral,dim,color,visualDetail,sound,smell,touch,taste,vivid,detail,comprehensible,complex,realistic,location,setting,objects,people,time,year,season,day,hour,long,tone,implicationsThen,implicationsNow,felt,valenceThen,intensityThen,valenceNow,intensityNow,thoughts,reveal,before,after,accuracy,oftenThought,oftenTalked,timeEvent_unPer,check_time_unPer,attncheck_unPer,age,gender,education,language,race,attn_check_cond
3/18/20 20:04,3/18/20 20:11,428,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,6,3,6,5,2,6,4,5,6,6,5,7,5,5,4,3,5,6,6,4,4,3,2,5,5,6,2,6,2,4,5,6,4,5,7,2,2,12-May,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",68,male,Some College,English,Caucasian/White,TRUE
3/18/20 19:58,3/18/20 20:13,910,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,6,5,6,2,1,7,1,6,6,7,3,7,7,7,7,7,6,3,6,2,5,4,4,2,7,7,4,6,3,5,5,4,6,5,7,3,1,"May, 2014",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",69,female,4-year College Degree,English,African American/Black,TRUE
3/18/20 20:09,3/18/20 20:15,332,Accept HIT,ForgVic,Forgiveness,Victim,13-Oct,7,6,7,4,1,1,6,1,7,6,6,3,7,7,1,6,2,5,7,6,6,7,2,1,7,6,7,1,7,1,2,6,3,5,2,1,4,5,NA,NA,NA,29,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:08,3/18/20 20:15,411,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,3,7,6,1,2,1,6,7,6,1,3,7,2,7,6,7,7,7,7,7,4,1,6,7,6,4,7,4,4,7,5,1,6,7,2,1,14-Apr,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",26,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:03,3/18/20 20:15,747,Accept HIT,ForgVic,Forgiveness,Victim,"September, 2015",6,5,2,1,1,1,1,1,5,2,5,5,6,1,5,3,2,5,6,6,3,4,7,1,7,6,6,2,6,2,3,6,6,5,3,4,7,1,NA,NA,NA,39,Male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:50,3/18/20 20:16,1519,Accept HIT,UnforgVic,No forgiveness,Victim,NA,5,6,7,4,2,1,1,2,4,5,5,4,7,6,4,3,3,5,6,6,2,4,2,3,2,2,5,3,5,4,3,5,3,5,5,3,2,2,NA,NA,NA,30,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:07,3/18/20 20:16,556,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,6,7,7,3,1,1,1,6,6,7,6,6,5,7,4,5,6,6,5,3,7,7,1,4,3,7,2,5,2,4,5,2,5,6,1,3,6,NA,NA,NA,24,Female,2-year College Degree,English,Native American/Alaskan,TRUE
3/18/20 20:08,3/18/20 20:16,467,Accept HIT,ForgVic,Forgiveness,Victim,"June, 2011",6,7,7,7,7,1,4,1,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,1,7,6,7,1,7,1,6,7,7,7,7,7,7,5,NA,NA,NA,42,male,2-year College Degree,English,African American/Black,TRUE
3/18/20 20:15,3/18/20 20:18,194,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,7,7,2,6,2,2,2,6,6,6,6,6,6,2,6,4,7,7,2,6,4,3,2,2,2,6,2,6,2,2,6,2,6,6,2,2,2,16-Sep,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",30,m,4-year College Degree,eng,Asian/Asian American,TRUE
3/18/20 20:11,3/18/20 20:18,407,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,3,4,2,1,1,4,1,3,4,4,4,7,6,6,4,4,4,4,6,1,1,2,1,4,7,4,1,7,1,2,4,4,3,7,6,7,3,NA,NA,NA,30,female,4-year College Degree,English,African American/Black,TRUE
3/18/20 20:07,3/18/20 20:19,691,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,5,5,4,3,1,6,3,4,4,5,3,5,5,6,4,2,3,5,4,4,5,3,2,5,4,5,2,7,3,3,4,4,5,4,2,2,3,NA,NA,NA,23,male,Some College,english,Caucasian/White,TRUE
3/18/20 20:06,3/18/20 20:19,789,Accept HIT,ForgVic,Forgiveness,Victim,"november,2014",6,7,4,7,5,4,5,4,7,7,7,3,7,7,7,6,7,7,7,7,7,5,2,1,7,7,7,2,7,1,7,7,5,3,7,7,7,5,NA,NA,NA,53,male,Some College,english,Caucasian/White,TRUE
3/18/20 20:10,3/18/20 20:19,565,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,6,6,7,5,1,1,1,7,6,6,7,7,7,7,6,6,7,7,3,6,5,6,1,6,6,7,1,7,1,7,7,6,4,6,6,6,3,NA,NA,NA,47,female,Some College,English,African American/Black,TRUE
3/18/20 20:10,3/18/20 20:20,642,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,5,5,5,6,1,1,1,5,3,3,2,6,7,6,3,4,5,6,2,1,2,3,2,1,6,3,2,2,1,5,4,5,1,2,6,6,5,19-Sep,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",67,female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:28,3/18/20 20:21,3181,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,4,2,5,5,1,1,1,5,4,5,3,6,5,5,4,5,6,5,5,4,2,2,3,2,3,5,2,5,4,2,5,2,2,3,6,3,3,"july, 2011",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",34,female,Some College,english,Caucasian/White,TRUE
3/18/20 20:08,3/18/20 20:21,790,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,4,6,2,6,1,2,1,5,3,6,5,7,6,5,4,2,4,2,3,5,5,5,2,3,4,7,1,7,2,6,3,5,5,3,3,6,1,17-May,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",25,female,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 20:19,3/18/20 20:25,321,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,6,3,5,1,1,1,1,6,5,7,5,7,7,7,4,4,7,7,7,3,7,6,1,5,7,7,1,7,1,7,5,5,5,3,6,7,6,NA,NA,NA,41,female,"Professional Degree (JD, MD)",english,Caucasian/White,TRUE
3/18/20 20:16,3/18/20 20:25,530,Accept HIT,ForgVic,Forgiveness,Victim,"July, 2018",7,6,6,6,2,1,3,1,7,5,6,6,7,7,4,6,5,7,5,5,6,7,7,1,7,7,7,1,7,1,5,6,2,5,6,6,7,7,NA,NA,NA,26,Female,High School / GED,English,Caucasian/White,TRUE
3/18/20 20:15,3/18/20 20:26,630,Accept HIT,ForgVic,Forgiveness,Victim,16-Jul,4,5,1,4,5,1,2,4,5,6,6,1,5,6,4,3,4,6,6,5,4,6,1,2,2,4,5,1,2,2,5,5,2,6,6,4,5,1,NA,NA,NA,35,Male,"Professional Degree (JD, MD)",English,Caucasian/White,TRUE
3/18/20 20:11,3/18/20 20:26,896,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,1,7,7,7,7,1,1,1,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,1,5,1,7,1,7,1,6,7,7,7,7,7,5,5,20-Mar,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",29,female,4-year College Degree,English,African American/Black,TRUE
3/18/20 20:17,3/18/20 20:27,596,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,3,6,5,2,2,5,2,5,3,3,6,3,6,6,5,5,5,3,5,5,3,5,2,3,1,3,2,6,3,3,2,3,3,3,3,5,6,NA,NA,NA,30,Female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:09,3/18/20 20:27,1050,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,1,7,7,7,5,1,4,1,7,7,7,1,7,7,7,7,7,7,5,7,7,7,2,3,2,1,7,2,5,3,3,5,1,4,5,7,1,2,NA,NA,NA,35,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:53,3/18/20 20:28,2129,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,6,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,3,7,5,7,7,7,7,7,7,6,5,NA,NA,NA,68,Female,Some College,English,Caucasian/White,TRUE
3/18/20 20:20,3/18/20 20:29,551,Accept HIT,ForgVic,Forgiveness,Victim,12-Jan,6,5,5,4,2,2,2,2,5,6,5,5,7,5,4,6,4,6,6,6,5,3,5,2,6,6,6,2,6,2,5,6,4,3,6,2,5,5,NA,NA,NA,53,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:20,3/18/20 20:30,558,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,5,7,1,1,1,1,7,7,7,3,3,7,7,7,7,7,7,7,7,7,1,2,1,3,7,2,7,1,1,7,7,7,7,7,3,2,15-Jan,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",39,Female,4-year College Degree,English,African American/Black,TRUE
3/18/20 20:24,3/18/20 20:30,364,Accept HIT,ForgVic,Forgiveness,Victim,19-Sep,6,6,6,7,7,2,6,5,7,6,7,5,3,7,6,6,7,7,7,7,6,7,3,2,7,6,6,1,7,3,5,6,3,6,6,6,6,5,NA,NA,NA,26,Male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 20:22,3/18/20 20:30,473,Accept HIT,ForgVic,Forgiveness,Victim,13-Jan,5,5,7,5,5,1,1,1,4,5,7,5,7,7,7,3,6,6,6,1,2,2,2,3,5,2,3,2,3,3,2,5,3,2,6,1,2,2,NA,NA,NA,42,male,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 20:19,3/18/20 20:31,708,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,5,2,3,3,2,6,6,6,5,6,2,6,6,6,5,5,6,5,6,5,5,5,6,6,6,5,6,6,5,6,6,5,5,5,6,5,5,2/15/18,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",32,female,High School / GED,english,Caucasian/White,TRUE
3/18/20 20:25,3/18/20 20:31,366,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,4,6,3,4,1,2,1,5,6,6,4,6,7,5,3,4,5,6,5,5,3,3,3,4,4,6,2,4,2,3,3,4,5,5,3,3,2,13-Dec,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",42,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:23,3/18/20 20:32,496,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,7,6,7,1,7,1,6,7,6,7,7,7,6,2,NA,NA,NA,36,Female,High School / GED,English,Caucasian/White,TRUE
3/18/20 20:08,3/18/20 20:32,1407,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,7,1,1,1,6,6,5,5,7,4,5,5,7,7,7,5,5,1,6,1,7,6,7,1,7,2,5,6,4,7,7,7,6,7,NA,NA,NA,46,male,Some College,english,Caucasian/White,TRUE
3/18/20 20:20,3/18/20 20:32,699,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,5,7,4,7,2,2,1,6,6,6,2,7,7,6,2,6,3,2,2,5,6,5,1,4,3,5,3,5,3,5,5,6,2,3,7,2,2,NA,NA,NA,26,Male,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 20:14,3/18/20 20:33,1155,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,5,7,5,6,1,1,1,5,4,4,6,7,7,7,5,5,6,2,7,2,6,1,2,7,6,7,1,7,2,3,3,2,3,5,6,3,2,NA,NA,NA,28,Non Binary,2-year College Degree,English,"Caucasian/White,Native American/Alaskan",TRUE
3/18/20 20:22,3/18/20 20:33,659,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,7,7,7,6,2,2,1,7,7,7,7,7,7,7,6,7,7,7,7,7,7,2,3,6,5,7,2,7,2,6,7,5,7,7,1,4,5,NA,NA,NA,45,Female,4-year College Degree,English,"Caucasian/White,Asian/Asian American",TRUE
3/18/20 19:49,3/18/20 20:34,2681,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,6,1,4,4,4,1,4,6,5,6,4,6,6,6,6,4,5,7,7,5,6,4,3,4,2,7,1,6,3,5,5,5,4,4,7,4,2,NA,NA,NA,59,female,High School / GED,English,Caucasian/White,TRUE
3/18/20 20:23,3/18/20 20:35,678,Accept HIT,ForgVic,Forgiveness,Victim,15-Sep,2,6,7,3,5,1,1,1,6,5,7,2,7,6,6,7,7,5,3,6,4,4,2,1,6,6,7,1,6,1,3,6,5,3,5,7,4,1,NA,NA,NA,38,male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 20:26,3/18/20 20:35,538,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,6,5,5,6,1,3,1,5,5,6,4,6,7,6,5,6,6,6,6,5,5,3,2,7,7,6,1,7,3,4,5,7,3,6,6,3,3,NA,NA,NA,44,Female,4-year College Degree,Malay,Asian/Asian American,TRUE
3/18/20 20:16,3/18/20 20:35,1123,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,7,6,7,6,7,7,7,4,7,7,4,7,7,7,7,7,7,7,5,1,7,7,7,1,7,1,7,7,5,7,7,7,7,7,NA,NA,NA,59,female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:29,3/18/20 20:36,455,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,5,5,5,5,3,4,5,3,3,5,5,5,3,5,3,3,5,5,3,5,5,3,5,5,5,3,3,3,5,5,5,5,3,5,5,3,5,"July, 2010",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",32,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:24,3/18/20 20:39,870,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,7,7,7,7,5,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,5,4,6,7,7,1,7,1,6,6,5,4,4,7,6,7,NA,NA,NA,30,male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 20:18,3/18/20 20:39,1313,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,6,7,5,2,4,2,7,7,7,4,7,7,7,6,6,7,6,6,6,6,3,2,5,6,6,2,6,3,6,6,3,6,5,2,5,2,15-Aug,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",24,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:27,3/18/20 20:41,792,Accept HIT,UnforgVic,No forgiveness,Victim,NA,5,7,6,6,7,5,5,3,7,7,6,7,7,6,7,5,7,6,7,5,3,2,3,1,5,7,7,1,7,2,6,7,2,4,4,7,6,7,NA,NA,NA,44,female,2-year College Degree,Englesh,Caucasian/White,TRUE
3/18/20 19:17,3/18/20 20:43,5161,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,3,5,5,6,5,5,5,3,6,6,5,6,5,5,5,5,3,6,5,6,6,5,5,5,6,6,5,5,6,3,5,5,6,5,3,6,5,5,NA,NA,NA,30,Male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 20:34,3/18/20 20:44,573,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,4,6,7,7,6,1,1,1,5,6,7,4,7,7,7,5,6,6,6,6,6,6,5,3,3,2,7,3,4,3,4,6,5,5,6,7,3,2,16-Sep,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",59,Male,Masters Degree,English,"Caucasian/White,Native American/Alaskan",TRUE
3/18/20 20:24,3/18/20 20:45,1241,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,2,6,3,3,1,1,1,2,6,5,7,3,7,7,6,3,6,5,2,1,1,2,5,1,2,1,7,1,7,1,6,7,5,3,2,5,5,2,11-Apr,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",37,female,"Professional Degree (JD, MD)",english,Caucasian/White,TRUE
3/18/20 20:34,3/18/20 20:46,735,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,1,7,7,3,1,1,4,1,6,7,7,5,7,7,7,4,6,7,7,5,5,6,6,2,1,7,6,4,4,2,4,6,4,7,4,7,5,6,NA,NA,NA,53,female,Some College,English,Caucasian/White,TRUE
3/18/20 20:42,3/18/20 20:47,293,Accept HIT,ForgVic,Forgiveness,Victim,"March, 2017",3,6,7,6,1,1,3,1,6,5,3,6,6,3,6,2,3,5,5,5,2,3,6,2,6,6,7,2,7,2,5,5,5,2,5,2,5,5,NA,NA,NA,20,Male,Some College,English,Caucasian/White,TRUE
3/18/20 20:38,3/18/20 20:48,612,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,5,5,6,7,1,1,1,5,5,6,2,7,6,7,3,5,5,6,6,5,5,5,2,2,2,7,1,6,2,5,6,2,4,6,1,2,2,NA,NA,NA,29,male,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:37,3/18/20 20:49,731,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,6,6,6,5,3,5,2,5,6,5,3,5,5,6,5,5,6,6,5,5,5,5,2,4,4,5,4,6,2,5,5,4,6,5,6,5,3,NA,NA,NA,31,Male,2-year College Degree,English,Latino/Hispanic,TRUE
3/18/20 20:44,3/18/20 20:50,361,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,6,7,3,5,1,1,1,5,3,5,2,7,1,6,2,5,3,6,2,1,2,2,2,7,6,7,1,7,3,3,3,5,3,1,7,6,2,NA,NA,NA,28,Male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 20:40,3/18/20 20:54,783,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,1,7,1,1,1,1,1,1,7,6,7,1,7,6,7,6,7,7,7,7,7,2,5,3,5,7,7,1,7,3,3,7,7,6,2,7,7,2,15-Jun,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",48,male,4-year College Degree,English,African American/Black,TRUE
3/18/20 20:59,3/18/20 21:05,364,Accept HIT,ForgVic,Forgiveness,Victim,"July, 2014",7,6,7,5,6,5,5,1,7,5,7,3,7,7,7,7,5,6,7,7,3,5,3,1,7,3,6,1,7,1,7,6,2,5,3,7,6,1,NA,NA,NA,28,Female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:54,3/18/20 20:02,499,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,5,2,6,5,1,5,1,5,6,5,5,3,5,5,5,6,5,7,3,5,5,5,2,5,5,3,1,5,3,6,3,5,3,3,3,5,5,NA,NA,NA,43,Male,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:12,3/18/20 19:29,1066,Accept HIT,UnforgVic,No forgiveness,Victim,NA,5,7,7,2,5,6,5,1,6,5,5,6,3,7,5,7,6,6,5,7,5,6,6,3,6,7,5,1,7,2,3,6,3,6,7,6,6,7,NA,NA,NA,29,female,Some College,English,Caucasian/White,TRUE
3/18/20 19:22,3/18/20 19:26,252,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,1,6,6,6,5,6,6,6,6,NA,NA,NA,50,female,2-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:45,3/18/20 19:52,404,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,5,6,3,2,5,1,6,6,6,5,7,7,5,2,5,3,5,5,6,4,6,1,7,7,7,1,7,1,7,6,5,6,7,6,6,7,NA,NA,NA,34,Male,Some College,English,Caucasian/White,TRUE
3/18/20 18:53,3/18/20 19:10,992,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,1,7,1,6,1,1,1,1,7,7,7,2,7,7,7,5,7,7,6,5,7,6,3,1,2,2,7,1,7,2,6,7,6,1,1,1,5,3,NA,NA,NA,50,Female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 18:48,3/18/20 18:53,304,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,1,7,7,3,5,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,7,7,7,1,7,1,7,7,5,5,7,7,3,3,NA,NA,NA,37,female,Some College,english,Caucasian/White,TRUE
3/18/20 18:48,3/18/20 18:59,627,Accept HIT,ForgVic,Forgiveness,Victim,13-Apr,5,7,7,5,2,1,1,1,7,7,6,5,7,7,7,5,7,7,7,7,7,5,1,1,1,1,7,1,7,3,7,7,1,7,7,7,6,1,NA,NA,NA,56,female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:05,3/18/20 19:17,737,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,7,5,6,2,1,2,2,5,6,6,5,6,7,5,5,6,7,6,5,3,7,5,2,5,4,7,1,7,5,3,4,3,5,2,1,5,5,NA,NA,NA,33,female,Some College,english,Caucasian/White,TRUE
3/18/20 18:43,3/18/20 18:50,420,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,4,5,5,3,6,2,3,1,5,5,5,3,6,5,5,5,5,5,4,3,2,3,5,2,5,5,5,2,7,2,5,5,6,3,1,5,5,4,NA,NA,NA,20,Male,Some College,English,Asian/Asian American,TRUE
3/18/20 18:59,3/18/20 19:08,545,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,7,3,6,3,1,1,1,6,4,7,3,7,7,2,1,6,2,2,1,1,2,1,1,1,4,7,1,7,2,5,7,7,1,1,7,6,1,12-Sep,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",56,female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 18:39,3/18/20 18:51,710,Accept HIT,ForgVic,Forgiveness,Victim,"JANUARY, 2020",4,7,5,6,6,2,2,1,7,6,7,6,6,7,7,6,7,7,7,7,7,6,2,4,7,7,7,1,6,4,4,7,6,5,7,7,6,5,NA,NA,NA,54,FEMALE,4-year College Degree,ENGLISH,Caucasian/White,TRUE
3/18/20 18:39,3/18/20 18:47,481,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,5,7,6,2,1,2,1,6,5,5,3,6,7,6,5,3,5,3,4,3,5,3,3,5,3,6,1,6,2,3,6,2,3,5,6,2,2,NA,NA,NA,40,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 18:40,3/18/20 18:46,323,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,6,7,5,6,2,6,1,6,6,5,2,5,6,5,6,5,6,5,6,5,4,6,3,4,6,7,2,6,2,6,7,5,3,5,6,4,4,12-Jul,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",34,Male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 21:05,3/18/20 21:14,561,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,1,7,7,7,5,2,4,2,7,7,7,6,7,7,6,7,7,7,7,7,7,7,4,4,7,7,7,4,7,4,2,7,3,7,7,7,5,4,NA,NA,NA,39,female,Some College,english,Caucasian/White,TRUE
3/18/20 21:08,3/18/20 21:15,428,Accept HIT,ForgVic,Forgiveness,Victim,20-May,4,6,7,4,2,1,1,1,6,5,7,6,7,5,6,3,2,7,7,7,4,1,6,1,7,6,7,2,7,3,5,7,5,7,5,7,4,3,NA,NA,NA,42,female,High School / GED,English,Caucasian/White,TRUE
3/18/20 18:47,3/18/20 18:59,737,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,5,5,7,6,2,2,2,7,7,7,4,7,7,7,3,5,6,7,6,3,1,2,3,7,6,7,1,7,1,5,7,5,2,7,7,6,6,NA,NA,NA,49,Female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:06,3/18/20 20:18,718,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,3,7,2,1,1,1,1,3,5,7,1,7,5,7,2,6,7,6,6,1,1,1,3,2,2,6,3,3,3,2,5,1,5,4,4,1,1,16-May,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",37,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 21:03,3/18/20 21:19,994,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,3,7,6,6,6,2,2,2,7,7,3,6,5,5,6,2,2,6,3,5,6,3,1,6,6,6,5,3,6,2,5,3,5,6,7,6,5,3,NA,NA,NA,33,female,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 21:27,3/18/20 21:38,666,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,4,7,6,5,5,1,7,1,4,5,6,5,6,5,2,4,4,5,5,3,7,3,6,4,3,5,7,2,7,4,4,5,3,6,6,2,3,7,18-Jan,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",24,Female,Some College,English,Caucasian/White,TRUE
3/18/20 21:26,3/18/20 21:43,1017,Accept HIT,ForgVic,Forgiveness,Victim,13-Jun,3,3,5,5,3,1,3,1,4,4,7,3,7,6,5,6,6,5,7,2,4,3,2,1,7,4,6,1,7,2,3,5,3,3,3,7,6,2,NA,NA,NA,34,Female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 21:31,3/18/20 21:43,718,Accept HIT,ForgVic,Forgiveness,Victim,"June, 2012",5,5,7,5,1,1,1,1,5,7,4,4,6,6,7,3,2,6,5,2,4,4,6,2,5,4,5,2,5,2,5,6,2,4,4,7,4,4,NA,NA,NA,43,Male,Some College,English,Caucasian/White,TRUE
3/18/20 21:38,3/18/20 21:44,358,Accept HIT,UnforgVic,No forgiveness,Victim,NA,5,6,5,6,6,3,2,2,6,6,6,6,7,6,7,6,5,6,6,5,6,5,3,2,5,6,6,1,6,2,5,6,5,5,5,7,6,5,NA,NA,NA,33,male,High School / GED,English,Caucasian/White,TRUE
3/18/20 21:42,3/18/20 21:51,506,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,1,5,7,5,4,1,2,1,5,5,6,4,6,7,7,4,4,3,1,2,3,4,3,4,4,1,6,2,4,4,1,6,1,3,5,6,2,3,NA,NA,NA,37,Female,Some College,English,Caucasian/White,TRUE
3/18/20 21:56,3/18/20 22:08,713,Accept HIT,ForgVic,Forgiveness,Victim,20-Jan,3,4,7,5,3,1,6,2,5,6,6,3,2,7,6,4,5,6,4,2,5,7,2,2,6,7,7,2,5,2,1,6,6,7,7,6,5,3,NA,NA,NA,39,male,High School / GED,English,Caucasian/White,TRUE
3/18/20 22:24,3/18/20 22:29,322,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,6,7,5,2,1,1,1,6,7,7,6,7,7,7,6,6,7,7,5,6,6,3,1,6,7,7,1,7,3,5,5,3,7,7,5,6,3,NA,NA,NA,37,Female,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 12:39,3/19/20 12:42,212,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,4,6,5,2,4,1,1,1,6,5,6,5,6,6,4,2,4,5,5,6,6,3,5,2,3,5,6,2,5,3,7,5,5,5,4,4,6,2,"February, 2020",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",26,female,4-year College Degree,English,Asian/Asian American,TRUE
3/19/20 12:42,3/19/20 12:45,159,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,7,7,7,6,2,1,1,7,7,5,4,7,6,7,6,4,7,4,4,4,7,7,1,7,7,7,2,5,2,7,6,5,4,4,6,3,4,15-Sep,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",29,Male,4-year College Degree,English,Caucasian/White,TRUE
